experiment,dataset_name,model_name,split_type,pred_length,avg_precision,avg_recall,avg_f1_score,avg_f05_score,avg_f2_score,avg_hit_score
1vR,coop,fpmc,10,16,0.029176590906499177,0.05248305706594371,0.033125018357949544,0.03613654479345589,0.023861386260020115,0.3479702515260574
1vR,tafeng,fpmc,10,16,0.005502645502645503,0.019895388460997872,0.00775173592185676,0.007368171363816454,0.006834376651341402,0.08402116402116402
1vR,coop,fpmc,10,11,0.02928183106763946,0.03623861528046768,0.028300319074513403,0.03377565033851338,0.01847534868885467,0.26243039291257225
1vR,tafeng,fpmc,10,11,0.006195286195286195,0.016319094361736262,0.00796436557488666,0.008003771499583933,0.006458790871508882,0.0656084656084656
1vR,coop,fpmc,10,7,0.02937067184006926,0.02320566167774716,0.022560717520191204,0.03026268447685368,0.0131927971347245,0.1811582656332718
1vR,tafeng,fpmc,10,7,0.006712018140589566,0.012248395061059904,0.0075671434631576434,0.008201187468043023,0.005568930569976346,0.045925925925925926
1vR,coop,fpmc,20,14,0.026721309182492638,0.04213043569038017,0.028714743717588344,0.03232165613585179,0.019966131992322098,0.294383885732741
1vR,tafeng,fpmc,20,14,0.002581364037327637,0.008567876065359737,0.0034478202403250124,0.0033828021038015666,0.0029351609536027046,0.03542411439714007
1vR,coop,fpmc,20,15,0.026717852941451837,0.045151782052793146,0.029547725584825723,0.03272053790159269,0.02092854576170372,0.310290801647945
1vR,tafeng,fpmc,20,15,0.0025306034015816245,0.008821321786737727,0.003432510218287462,0.0033369350789909896,0.0029570389087379676,0.03724406889827754
1vR,coop,fpmc,10,17,0.029158984249278968,0.05574520260423386,0.03388699651951801,0.03646759803050113,0.024812638641843902,0.3631374898638684
1vR,tafeng,fpmc,10,17,0.005427948957360721,0.02086256355515709,0.007757085562213205,0.007306489356431147,0.006940793205711079,0.08804232804232805
1vR,coop,fpmc,10,14,0.029314563634095174,0.04617045249673505,0.03152797345177924,0.035475528053860436,0.021920136101235298,0.3166701648071045
1vR,tafeng,fpmc,10,14,0.005804988662131517,0.01892966685639646,0.007949943550175602,0.007683486943742925,0.006833797249318993,0.07746031746031747
1vR,coop,fpmc,10,12,0.0293974270740454,0.039659172832584653,0.029554220592556666,0.034526371635427634,0.019727613598921466,0.28188539598795653
1vR,tafeng,fpmc,10,12,0.0059435626102292746,0.016960325264871925,0.007834141934045294,0.0077556256524898785,0.006491197873312962,0.06835978835978836
1vR,coop,fpmc,10,18,0.029182259189616054,0.059041264020186376,0.03464784332401922,0.03681934480058721,0.025761612232238922,0.37813963241067694
1vR,tafeng,fpmc,10,18,0.005420340975896526,0.02164792270672815,0.007823423608760252,0.007323576604421801,0.007067292290742333,0.09185185185185185
1vR,coop,fpmc,10,20,0.02917611447107243,0.06554014725358928,0.03596917553486681,0.037373683841240506,0.02751229537942751,0.40620078011100147
1vR,tafeng,fpmc,10,20,0.005470899470899471,0.02374707103210781,0.00802071279259137,0.007436861485726331,0.0073771217562678985,0.10243386243386243
1vR,coop,fpmc,10,10,0.029334131792877624,0.03301230725186083,0.027098645759797976,0.033125775249269095,0.017269261512292123,0.24356940593151064
1vR,tafeng,fpmc,10,10,0.006201058201058201,0.014830336404121944,0.007730403939697021,0.00791234246218583,0.006107237071509933,0.06010582010582011
1vR,coop,fpmc,40,6,0.025079036071366086,0.01682413010394509,0.017560131750420385,0.024617901547207586,0.009886885472636641,0.13742917897253004
1vR,tafeng,fpmc,40,6,0.002698444623223383,0.004265611352248268,0.002791329287275884,0.003165475944072998,0.00197552336504226,0.016090104585679808
1vR,coop,fpmc,30,4,0.025738106169960463,0.011440660166326704,0.013969362147029912,0.021882533641471018,0.007212944251202518,0.09732385108062667
1vR,tafeng,fpmc,30,4,0.004139585267718972,0.004128552301030802,0.003503125892833312,0.004419385978441667,0.002203853204211496,0.016506757453832663
1vR,coop,fpmc,30,2,0.025776092435448122,0.005717885512818947,0.008474227541625634,0.015876973261330498,0.003896040073342851,0.05057246953666666
1vR,tafeng,fpmc,30,2,0.006318993087795316,0.0033501350771787614,0.003728544750908236,0.0055169763760083606,0.0020394752833450373,0.012637986175590633
1vR,coop,fpmc,30,9,0.026009999746758227,0.026173580215766917,0.022760136233117498,0.02863106333124158,0.014095868558557736,0.20218245959417455
1vR,tafeng,fpmc,30,9,0.0024358930270412782,0.005118998265051179,0.0028270674786036926,0.0030196921194714974,0.002141757868724851,0.021768286392241824
1vR,coop,fpmc,40,20,0.025287392916633004,0.05677537058326581,0.031176916175452395,0.03239676304368035,0.023835564979059656,0.36767715047082455
1vR,tafeng,fpmc,40,20,0.0017849959774738535,0.008480755314873377,0.0026129594375903153,0.0024261511195264895,0.002417550152731787,0.03464400643604183
1vR,coop,fpmc,40,18,0.025310420906951795,0.05106387600136544,0.030017980029872972,0.031923421831588375,0.022293092990198986,0.34101107173097783
1vR,tafeng,fpmc,40,18,0.0018380709752391152,0.007897942366362458,0.002624682608722889,0.002474761196237376,0.0023722687775146237,0.03238133547868061
1vR,coop,fpmc,40,2,0.02559570759973531,0.005777519844675023,0.008513001276944833,0.015879320946137174,0.003927336963369585,0.05021593976504717
1vR,tafeng,fpmc,40,2,0.00497787610619469,0.0029456392030849238,0.0031781029461561846,0.004563169437500456,0.001772131445693435,0.009905470635559131
1vR,coop,fpmc,30,15,0.026111129094946926,0.04384734745836673,0.028886545797906425,0.03199378815754232,0.020425738935616455,0.3055785638549123
1vR,tafeng,fpmc,30,15,0.0021699508236184164,0.006969081007790927,0.0029096239664262143,0.002859082768913029,0.0024479973631216963,0.03187867533271433
1vR,coop,fpmc,40,7,0.025146800363927278,0.01969825947520841,0.019236871290035804,0.02586775519408915,0.011220030281951357,0.15790753350103637
1vR,tafeng,fpmc,40,7,0.002514078841512469,0.00456841637210033,0.002742694739019881,0.003022254402228885,0.0020100782734862464,0.01734714400643604
1vR,coop,fpmc,40,12,0.02515809013000377,0.033857263684323666,0.02524322477559347,0.029525087684209694,0.016831421126224665,0.24877429592165853
1vR,tafeng,fpmc,40,12,0.002011263073209975,0.006023526936687869,0.0025954870198673353,0.0026001076266391095,0.0021532239182695274,0.023732904263877714
1vR,coop,fpmc,30,14,0.026081586948202295,0.04094156325471758,0.028054468056982383,0.03157244918099987,0.01948434255628233,0.2896429621359512
1vR,tafeng,fpmc,30,14,0.0021444046513684387,0.006621202534977333,0.002834965441039196,0.0028084971688612115,0.002362503232319239,0.029454245331682657
1vR,coop,fpmc,30,17,0.025972719449375965,0.0494475353416398,0.0301761133085966,0.03248486725892349,0.022068342825680702,0.33418559098371214
1vR,tafeng,fpmc,30,17,0.0020967223162864645,0.0075953895657112636,0.0029028438377981967,0.0027959283682791876,0.002516255700135018,0.034818941504178275
1vR,coop,fpmc,40,10,0.02495018553613684,0.02779254769894502,0.022934104355695234,0.02811922588041445,0.01456811803398795,0.21256252632565678
1vR,tafeng,fpmc,40,10,0.002101769911504425,0.005198677832675829,0.002565070140799093,0.0026568848855608477,0.0020302557656486572,0.020716009654062752
1vR,coop,fpmc,40,9,0.02497880414177314,0.02503165115690815,0.02177990161611488,0.027446416823977096,0.013474123379864667,0.19473045919345897
1vR,tafeng,fpmc,40,9,0.0022514972736211673,0.005056972023541632,0.0026559301900773483,0.002805052270242034,0.0020511808624871764,0.02001206757843926
1vR,coop,fpmc,40,3,0.025567467583339137,0.008595691891640712,0.011428719491327158,0.019284657178974228,0.005612385445357687,0.07384504756965236
1vR,tafeng,fpmc,40,3,0.0040057656208098685,0.003311899302015547,0.0030562249632223163,0.004038350765030032,0.0018448401763905753,0.011967015285599356
1vR,coop,fpmc,40,17,0.02531989924177392,0.04827514653426394,0.029393295067059986,0.031655115339330964,0.021498221877237485,0.327200547388649
1vR,tafeng,fpmc,40,17,0.001842671903837963,0.007404846721170898,0.002586905643050513,0.002464622505850916,0.002301867455070912,0.03062148028962188
1vR,coop,fpmc,40,13,0.025185923950321727,0.03667049428522701,0.02617424619674042,0.030026713077726284,0.017815265235819708,0.26507924369587244
1vR,tafeng,fpmc,40,13,0.0019996596324029945,0.0063281587053962834,0.0026213545478848974,0.0026017913817913477,0.002202834468168002,0.025543041029766695
1vR,coop,fpmc,40,16,0.02526440132912575,0.04535534106695506,0.028645352827544202,0.03127591641651463,0.020614299172214353,0.31220656336011277
1vR,tafeng,fpmc,40,16,0.0019012721238938052,0.007254004646962772,0.002628378333805304,0.0025271964524839754,0.0023099165863472043,0.029716411906677394
1vR,coop,fpmc,30,18,0.02596349134518723,0.05230873512494706,0.030808524272510192,0.03275536157420139,0.022877838645151305,0.3481494743031172
1vR,tafeng,fpmc,30,18,0.002057613168724278,0.007804861828849047,0.0028852894532492325,0.0027571136440305306,0.0025300401479016717,0.036160115547302175
1vR,coop,fpmc,50,5,0.024738369183481705,0.013865189983520574,0.015517638382310869,0.02285828946253134,0.008404079282654745,0.11499767539999678
1vR,tafeng,fpmc,50,5,0.0023146353618694283,0.002943093996588206,0.0021052621699948386,0.0025299048607313633,0.0014257873968133643,0.011462428705908412
1vR,coop,fpmc,50,15,0.024897622321784194,0.041737990769591136,0.027518106185133888,0.03049629163789861,0.019442875055184466,0.29404275228940263
1vR,tafeng,fpmc,50,15,0.0015910810860697328,0.005274098810482063,0.0020870527181061707,0.002069939095103602,0.0017620633659154988,0.0234232238772911
1vR,coop,fpmc,40,11,0.025044729438824596,0.030848118818083574,0.02413271180792308,0.02885309471115759,0.015727458443119024,0.23107898344574865
1vR,tafeng,fpmc,40,11,0.00202954728296643,0.005482100571653368,0.0025428426460158784,0.002593140601883313,0.002057053867545998,0.021922767497988736
1vR,coop,fpmc,50,6,0.024659568974326283,0.016604051548647414,0.01728867997330901,0.02422884563671651,0.009740034083820362,0.13522215794292602
1vR,tafeng,fpmc,50,6,0.002141129999815419,0.0031680936463898937,0.002083627499098365,0.0024270459652344363,0.0014590261255807027,0.012625283792015062
1vR,coop,fpmc,50,11,0.02481279876677039,0.030420421580680264,0.023945026569204057,0.028620198412184772,0.015578899351584548,0.22926420720964563
1vR,tafeng,fpmc,50,11,0.0017014935891950121,0.004246132596146078,0.002052998732936939,0.0021369003654123147,0.001622513743758486,0.01849493327426768
1vR,coop,fpmc,40,4,0.02545860604606674,0.011399435026735268,0.013849649501234683,0.021662208357342463,0.0071674380082728745,0.09629917540179968
1vR,tafeng,fpmc,40,4,0.0032305913113435236,0.0034367938915370474,0.002797247157224826,0.0034774848828902573,0.0017931080762154045,0.012872083668543845
1vR,coop,fpmc,50,4,0.024832241212262712,0.011215482289579796,0.013551935474474176,0.02115983497558457,0.007030618974174265,0.09396490177755586
1vR,tafeng,fpmc,50,4,0.0026302674566698043,0.0027578456310639837,0.0021944608822715792,0.0027475740554751965,0.0014203408703914264,0.010465695774959854
1vR,coop,fpmc,40,19,0.025307928835840293,0.0539599545461011,0.03063050059382497,0.032184076243363655,0.02309089339496941,0.35475190824394687
1vR,tafeng,fpmc,40,19,0.0017863191768641227,0.008055947110691858,0.0025793511290728025,0.002415106939390068,0.002357228341267984,0.033085277554304106
1vR,coop,fpmc,50,9,0.024608240095977806,0.024726157368604965,0.021541832863220617,0.027103155065285076,0.013328071098547242,0.19281932631556356
1vR,tafeng,fpmc,50,9,0.0018581070688053357,0.003829638633084252,0.0020985613147333926,0.0022666740788596013,0.0015854240137523788,0.016501467412370564
1vR,coop,fpmc,50,12,0.02476711911109811,0.03311430242771578,0.024872431831899647,0.02909036276289814,0.016551906305366026,0.245612629691497
1vR,tafeng,fpmc,50,12,0.0016658360558908754,0.004517593729675335,0.0020623075682214514,0.002115403373127485,0.0016631940204362976,0.019713162412093692
1vR,coop,fpmc,50,17,0.024736277527759136,0.046955539684410914,0.028713905161759663,0.03092917234411171,0.020978824264009238,0.3216547081891597
1vR,tafeng,fpmc,50,17,0.0015765318254219011,0.0058200069763209,0.0021454913163987785,0.0020825956310442074,0.0018607219345417863,0.02635804861841741
1vR,coop,fpmc,50,2,0.02479875513183433,0.005634506341524955,0.008262692268907213,0.01538964782786224,0.0038212300921105493,0.048661935077335274
1vR,tafeng,fpmc,50,2,0.0039038706462151836,0.0022078632076008324,0.002330980313521717,0.003369832292477308,0.0013137281797827582,0.007807741292430367
1vR,coop,fpmc,50,10,0.024735002074841944,0.02761964370947244,0.022835920083967426,0.027949180095472263,0.014505238512947587,0.21160797753139504
1vR,tafeng,fpmc,50,10,0.0017608948446757849,0.003941811216494902,0.002057296791434468,0.002183347838827931,0.0015832046257731576,0.01738745223988039
1vR,coop,fpmc,50,18,0.02475114692908898,0.049719997487520165,0.02935449110830632,0.03122201739693114,0.02177842931790942,0.33569259112145255
1vR,tafeng,fpmc,50,18,0.001532015430902411,0.005959916349853397,0.0021220708166175967,0.002038306109235847,0.0018649097645029704,0.02713328534248851
1vR,coop,fpmc,50,7,0.024615017774977075,0.019305124738802082,0.018848386829978147,0.02534172802179965,0.010991515479095843,0.1550054012492713
1vR,tafeng,fpmc,50,7,0.0020092870195312184,0.0033945813134961763,0.002080645907097095,0.002349879941914625,0.0015018290515239484,0.013843512929841076
1vR,coop,fpmc,40,5,0.02525841542210165,0.014121911445106775,0.015852850570715133,0.023347898837108264,0.008578637593705403,0.11734628745797916
1vR,tafeng,fpmc,40,5,0.002916331456154465,0.003938641681999337,0.002808809620856236,0.0033052614384501493,0.0019127014914822377,0.014531375703942076
1vR,coop,fpmc,40,14,0.02520849303460894,0.03953077535050247,0.02704338921648293,0.030476909084296344,0.018769985531344645,0.28112070363739633
1vR,tafeng,fpmc,40,14,0.001943023790368922,0.00655269170346106,0.0026061083572873267,0.0025527800658116523,0.0022247069567363927,0.02674979887369268
1vR,coop,fpmc,40,15,0.025251847498361086,0.04242545239796813,0.02787872117768829,0.030909654174148007,0.01970873384407637,0.2968925086816851
1vR,tafeng,fpmc,40,15,0.0019609814963797243,0.0069746610350301915,0.002668012711465761,0.002590988930005048,0.002307325276124044,0.028761061946902654
1vR,coop,fpmc,50,14,0.024842799767220192,0.038764976771637726,0.026670531592876544,0.030052867849472024,0.018486472490486665,0.2779881192866688
1vR,tafeng,fpmc,50,14,0.0016177133680871422,0.005007176803307208,0.002084822382012681,0.0020906652021206664,0.001732024354586181,0.02226036879118445
1vR,coop,fpmc,50,20,0.024724502986088845,0.0551964027209499,0.03045530300569327,0.031667868119972166,0.023248794342995736,0.3619290276400768
1vR,tafeng,fpmc,50,20,0.0014674123705631541,0.006445952195285944,0.002092131642733351,0.0019737681578891673,0.0018921110920760123,0.028905254997508168
1vR,coop,fpmc,50,8,0.024618073677147193,0.022028471758991884,0.020270901135179223,0.026304077273532067,0.012193292571726199,0.1741801599228599
1vR,tafeng,fpmc,50,8,0.001903483027853148,0.0035276717534377788,0.002046627287216397,0.0022675620018965063,0.001507613087148978,0.015006368015947727
1vR,coop,fpmc,60,5,0.02453525072438058,0.01343115625335961,0.015270643987784216,0.022601334868269814,0.008214377674114665,0.11422114304298978
1vR,tafeng,fpmc,60,5,0.001866735805029816,0.002527639310275745,0.0018153436342210583,0.002129700845577516,0.001235421826770768,0.009268861809696655
1vR,coop,fpmc,50,3,0.024656670547475213,0.008379471746223367,0.0110749284027308,0.018642900046874005,0.005454719834809537,0.07127835979627882
1vR,tafeng,fpmc,50,3,0.003100946896284401,0.0025570479579152135,0.0023122648091583016,0.0030566019153309963,0.0014114398349981,0.00924746663713384
1vR,coop,fpmc,60,11,0.024427622586965986,0.029695010268568908,0.023489354964129957,0.02813232803079066,0.015249931141603858,0.22581964032286678
1vR,tafeng,fpmc,60,11,0.0013729464727649844,0.003518467010587116,0.0017071010038508909,0.0017513671146011497,0.0013601546000260728,0.014907959554057557
1vR,coop,fpmc,40,8,0.02504926713688478,0.022357507145013878,0.020560126077362583,0.02671049384471084,0.012367007088683343,0.17648889897546557
1vR,tafeng,fpmc,40,8,0.002369519308125503,0.004838055578379924,0.002706575208439091,0.002909552753281525,0.002042586198866546,0.018704746580852777
1vR,coop,fpmc,60,3,0.02457173154061459,0.008129020889863723,0.010910427622939584,0.01848586336881865,0.0053321210518325534,0.07098606306546035
1vR,tafeng,fpmc,60,3,0.002419842710223835,0.0021917202580265635,0.0019422466634543066,0.0025087765525872445,0.0012007589880351107,0.007259528130671506
1vR,coop,fpmc,50,19,0.02475428553912817,0.0524857130296916,0.02994065767736671,0.03147556481637875,0.022539440611259735,0.3491612106864628
1vR,tafeng,fpmc,50,19,0.0015038426677469457,0.006233841043067848,0.0021148911883377905,0.002012361584324755,0.0018865414737942905,0.028130018273437068
1vR,coop,fpmc,60,8,0.024454860880122404,0.021510229879810074,0.020018167226697442,0.02606422200300756,0.01198824001769624,0.17290844346874815
1vR,tafeng,fpmc,60,8,0.0015313067150635208,0.002985076784856047,0.0017363458671505582,0.0018800653927068354,0.0012904194651609674,0.012056002074150895
1vR,coop,fpmc,50,16,0.024784972187127618,0.044280793082698694,0.02809763553150502,0.030685426494903776,0.020195321361252405,0.3077048880982145
1vR,tafeng,fpmc,50,16,0.0016127692563264854,0.005618494774171221,0.0021586742841257452,0.002116516695433995,0.0018461130879382256,0.02536131568746885
1vR,coop,fpmc,70,3,0.024258548307264618,0.008143107165576178,0.01082902452857156,0.01829753596934391,0.005315137342835769,0.0702788954968956
1vR,tafeng,fpmc,70,3,0.0012064379918291246,0.0006868921961158186,0.0007890709673512126,0.0011445722676763875,0.00042521851584345757,0.0036193139754873735
1vR,coop,fpmc,70,12,0.023948160059087367,0.032141911259433414,0.024037975896984684,0.028117107170887782,0.016015099711916794,0.2393204951645291
1vR,tafeng,fpmc,70,12,0.000987085629678374,0.0025207142739175257,0.001225191760809,0.0012552657045311018,0.0009783671462901835,0.011762770420333964
1vR,coop,fpmc,60,12,0.02445660291994362,0.032455792281576155,0.0244832814564973,0.028686896025771427,0.016262520176206642,0.2428575982348767
1vR,tafeng,fpmc,60,12,0.0013287529167746949,0.0037208596736414486,0.0017004943254659885,0.0017150783398954953,0.0013857392974308818,0.015750583354939073
1vR,coop,fpmc,60,7,0.024485957734610597,0.0187853337950965,0.018604365945419185,0.025126767683916827,0.010785085605140675,0.15391609011885754
1vR,tafeng,fpmc,60,7,0.0016759879995555385,0.002914479126554977,0.0018181622020262622,0.0020172930802719083,0.0013131205779692704,0.0115374643505315
1vR,coop,fpmc,60,2,0.024277836910886405,0.005353598167205251,0.007960012781994982,0.014941978965981973,0.003653016996792563,0.04763356690911241
1vR,tafeng,fpmc,60,2,0.002851957479906663,0.0017382488385739479,0.001834512588625392,0.0026159550013523146,0.0010361375125557328,0.005703914959813326
1vR,coop,fpmc,60,4,0.024603588732925313,0.010817728671072318,0.013289160098310037,0.02087620644066488,0.006840502374243654,0.09316467462006978
1vR,tafeng,fpmc,60,4,0.0021389681099299976,0.0024053405313137566,0.0019073037339083338,0.0023378341881330617,0.0012416349535599458,0.00855587243971999
1vR,coop,fpmc,50,13,0.02482909611078601,0.03596499728347898,0.02583034478961663,0.02962597798659532,0.017555004959658494,0.2622245006735142
1vR,tafeng,fpmc,50,13,0.0016484429242610754,0.004864059537695254,0.0020896335674678783,0.002114390222063009,0.001718167436526057,0.021152887756797165
1vR,coop,fpmc,60,18,0.024397193908139984,0.04888880018339502,0.02891283242724885,0.030767133047821332,0.021437808835512873,0.3320342528531725
1vR,tafeng,fpmc,60,18,0.0011883156166277752,0.00469460978185786,0.0016800368350810605,0.0015951020982639885,0.0014912922635956464,0.02113041223749028
1vR,coop,fpmc,70,5,0.02411478953968779,0.013479225479840228,0.015130655157681017,0.022301760618376364,0.00818441641878917,0.11243219954299608
1vR,tafeng,fpmc,70,5,0.001151599901291437,0.0011934994698675505,0.001012189152789133,0.0012557975112393413,0.0006374593227368889,0.005757999506457185
1vR,coop,fpmc,60,15,0.024375637528827373,0.04059862438387769,0.026889784556941725,0.029835464809967474,0.01896867987168562,0.28887147234048843
1vR,tafeng,fpmc,60,15,0.0012012790597182598,0.0040572760146941654,0.001620611744398682,0.0015822672292712505,0.0013838301983365442,0.01775991703396422
1vR,coop,fpmc,60,14,0.02439272079352407,0.0379020213279901,0.026153719269969632,0.02949373638058908,0.018111018489990492,0.27407687673703507
1vR,tafeng,fpmc,60,14,0.0012454164969072923,0.003939786978966328,0.0016551992137513107,0.0016317460879256597,0.001391280577879144,0.017176562094892402
1vR,coop,fpmc,60,6,0.024486881689432905,0.01609158164855572,0.017023806755903103,0.02397508083097214,0.009526855462553054,0.13429914330908876
1vR,tafeng,fpmc,60,6,0.0017608676864575225,0.002684690622200748,0.0018015984960649217,0.0020612862368903123,0.001259819863156914,0.010435571687840291
1vR,coop,fpmc,60,19,0.024382389693410382,0.05164971147381308,0.029476556828248273,0.030996608447047026,0.022184997340193843,0.3453241880285022
1vR,tafeng,fpmc,60,19,0.0011803556077125657,0.004797674526687588,0.0016814579179511486,0.0015893994167833127,0.0015015282570759903,0.022167487684729065
1vR,coop,fpmc,60,20,0.02440213193335699,0.054481037450042964,0.03005596417488446,0.031253753937076405,0.022945929561236304,0.35884742179646384
1vR,tafeng,fpmc,60,20,0.0011764324604614986,0.004973394436656915,0.00169137654985111,0.0015898801955447584,0.0015227731791745023,0.02320456313196785
1vR,coop,fpmc,70,9,0.023818231088748178,0.023957917455404886,0.020828827105125517,0.02621477251052902,0.012895022216901206,0.18701462566454066
1vR,tafeng,fpmc,70,9,0.0009596665844095308,0.0018596129033539971,0.0010971521664529546,0.0011814794304922747,0.0008139415846264403,0.008554742123879246
1vR,coop,fpmc,70,14,0.02385681422757212,0.03738343437569855,0.025605033893536765,0.028852905496727584,0.01776715989784962,0.2697111027335605
1vR,tafeng,fpmc,70,14,0.0009694591005769747,0.0028080018846547102,0.0012567051106039096,0.0012564779477497179,0.0010361687545833518,0.01349017027227112
1vR,coop,fpmc,60,9,0.024478951077208128,0.024259010646518506,0.021321676666140783,0.02690036800206112,0.013148249581305473,0.19140740494352787
1vR,tafeng,fpmc,60,9,0.00150519978106185,0.0033256434960590346,0.0017858427062331006,0.0018846944116804663,0.001369822284634924,0.013352346383199378
1vR,coop,fpmc,60,10,0.024487366765714624,0.02704533936138536,0.022498641009486182,0.027606174086707874,0.014255692823905756,0.2092995590887588
1vR,tafeng,fpmc,60,10,0.0014065335753176045,0.0033793195106502686,0.0017139562759741077,0.0017802578307908015,0.0013430185509773988,0.01387088410681877
1vR,coop,fpmc,60,16,0.024348100787763883,0.04324528605864143,0.027556296188997246,0.03012686574641183,0.019775982024536686,0.3031525800514458
1vR,tafeng,fpmc,60,16,0.0012355781695618357,0.004337268902283631,0.001694271743308555,0.0016393408192267908,0.0014604886470248048,0.019509981851179675
1vR,coop,fpmc,60,13,0.024454632112462068,0.03522072845681511,0.02538747052060455,0.029155136244154216,0.017228494147143742,0.2591429949441192
1vR,tafeng,fpmc,60,13,0.0012764005504477369,0.0038202346159199293,0.0016670606813721832,0.0016612261456124874,0.0013813400829300105,0.016333938294010888
1vR,coop,fpmc,60,17,0.024396415642272518,0.04613983441855922,0.028290343424375742,0.030493134911044727,0.020649886990893884,0.31812272707113715
1vR,tafeng,fpmc,60,17,0.0012200887614573959,0.004585668706345742,0.0017000439534402654,0.0016285755316524538,0.0014899791763814086,0.020482240082966036
1vR,coop,fpmc,80,11,0.024209376532729077,0.029707273545095912,0.023267082823816655,0.027855255741786347,0.01515013332862627,0.22399678917175855
1vR,tafeng,fpmc,80,11,0.0015827015003582465,0.00516021474068455,0.002070827272461372,0.0020582248042253274,0.0017513741213261544,0.017409716503940714
1vR,coop,fpmc,70,20,0.024062503365980138,0.05387178811989292,0.029640718976484112,0.03081867385482014,0.02263997245148404,0.35538872262015586
1vR,tafeng,fpmc,70,20,0.0009911984864687013,0.004621184188960502,0.001457367812692128,0.0013488261064873433,0.0013529800673195652,0.01957719832195443
1vR,coop,fpmc,90,10,0.0236803228579177,0.026512577374627932,0.021776989074880664,0.026689809405192035,0.013851392386140974,0.20329201082934586
1vR,tafeng,fpmc,90,10,0.002118216663304418,0.006915691210774437,0.002780158935593104,0.0027464838496465017,0.00237541085267802,0.02118216663304418
1vR,coop,fpmc,90,2,0.02373538888659064,0.0054080522258676215,0.007928745429633855,0.014749357334367259,0.0036683626584208297,0.046739934821678916
1vR,tafeng,fpmc,90,2,0.005144240468025015,0.00409430954530576,0.003889812489294349,0.00511845825607957,0.0023429397873664178,0.01028848093605003
1vR,coop,fpmc,80,20,0.024014965412090892,0.05377049985752427,0.029529233915888367,0.030732545013063658,0.022547568822351375,0.35400765339662726
1vR,tafeng,fpmc,80,20,0.0013410187036819198,0.00704037254629891,0.0019809796283780045,0.001826773976155369,0.0018672072986917207,0.026702740854017176
1vR,coop,fpmc,fixed,16,0.02368874425727412,0.04123480842304439,0.026216958288071756,0.029021756487562125,0.018649265078491056,0.29443986335257394
1vR,tafeng,fpmc,fixed,16,0.00129366106080207,0.0056274188477437445,0.0018444585424161966,0.0017415795057680351,0.001662886436077604,0.02069857697283312
1vR,coop,fpmc,80,4,0.024220762894635473,0.01085759249215133,0.013164099255758621,0.020587051039950552,0.006819126012738486,0.09194178989834684
1vR,tafeng,fpmc,80,4,0.002499705916950947,0.003393471597367114,0.0023742669977236054,0.0028040123401978033,0.0016381613048600504,0.009998823667803788
1vR,coop,fpmc,fixed,4,0.024340322770644362,0.010920395001674748,0.01301684590917689,0.020414107002964216,0.006780679026943232,0.09206031334668395
1vR,tafeng,fpmc,fixed,4,0.0023717119448037945,0.0031321656159948525,0.002318808593064738,0.002735438200133129,0.0015619714443504188,0.009486847779215178
1vR,coop,fpmc,fixed,7,0.02354307254766672,0.018171764472031348,0.017599625084833356,0.02387988638853496,0.010259652026447026,0.14978207091530216
1vR,tafeng,fpmc,fixed,7,0.0017864843220600003,0.0037983481709225565,0.0021398870881406454,0.0022597271953555416,0.0016219374836100352,0.01250539025442001
1vR,coop,fpmc,fixed,17,0.02374699438027066,0.043954813885932774,0.02693001239669492,0.029396047657113424,0.0194668307833873,0.30910590175521263
1vR,tafeng,fpmc,fixed,17,0.001268295157649088,0.005688015171942534,0.0018124543196467611,0.0017074238115241042,0.001644290770112796,0.0215610176800345
1vR,coop,fpmc,fixed,8,0.023618800801036635,0.02075271746526835,0.018958993893506543,0.024864339136971714,0.011382946954295295,0.16792319472258216
1vR,tafeng,fpmc,fixed,8,0.0015631737818025012,0.0037983481709225565,0.0019618497954681613,0.002014907968093185,0.001539574590997618,0.01250539025442001
1vR,coop,fpmc,80,17,0.024075106026937902,0.0457617601171139,0.02788423716277282,0.030069634026960536,0.020373186572961388,0.31486046044937754
1vR,tafeng,fpmc,80,17,0.0013770006296837049,0.0062776288269489194,0.001968789891063421,0.0018526449414087527,0.0017986797374567557,0.023291377485001763
1vR,coop,fpmc,80,8,0.02405751119291957,0.02152773048873092,0.019750453376298396,0.025651108526770244,0.011892008264661483,0.17040640504875063
1vR,tafeng,fpmc,80,8,0.001867427361486884,0.004665455020539582,0.002247896724274037,0.0023442979852469456,0.0017875526158501248,0.014939418891895071
1vR,coop,fpmc,fixed,2,0.024620096595594297,0.005472287803736607,0.008020749087891597,0.014980921951782538,0.0037108417246263055,0.048297797149251975
1vR,tafeng,fpmc,fixed,2,0.0038809831824062097,0.002707105553159887,0.002715381499340102,0.0037441808882338525,0.001578375959881813,0.007761966364812419
1vR,coop,fpmc,fixed,5,0.02403109906938391,0.01342357755124651,0.014787740635122273,0.021880645322036943,0.008045973236507943,0.11214512899045824
1vR,tafeng,fpmc,fixed,5,0.0022423458387235877,0.0035291621320081863,0.0023767469799305108,0.0026892934787809434,0.0016695348151741184,0.01121172919361794
1vR,coop,fpmc,fixed,14,0.023580936674351672,0.03594879958991807,0.02466907980333404,0.028184580034965927,0.016955667810925345,0.2659912828366121
1vR,tafeng,fpmc,fixed,14,0.0014476683299451728,0.005598670824170365,0.0020052823113591006,0.0019272402652855043,0.001760573122662071,0.02026735661923243
